URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Consists of,Principle Author / Analyst,Donor Institution/sample Source,Dataset Type,Compositional Group,Sample Source Person,Year,Vessel Part Sampled,Photograph No. - Located In Photographs Folder.,Artefact Type,Museum No.,Group (icp),ICP - Ba,ICP - Ca,ICP - Ce,ICP - Cu,ICP - Fe,ICP - Ga,ICP - Hf,ICP - K,ICP - La,ICP - Li,ICP - Mg,ICP - Na,ICP - Ni,ICP - Sc,ICP - Sr,ICP - Ti,ICP - V,ICP - Yb,ICP - Zn,Sample Weight (g)
"http://opencontext.org/subjects/3AA222BE-69C9-4ADF-3761-F6E05C7C64AE","http://n2t.net/ark:/28722/k21838d5x","UNE 134","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T20:01:08Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","1.1","Eusebio Dizon","1600","broken margin","UNE 134","broken jar","3058","1.1","660.59","1790.64","103.5","6.77","20452.3","21.75","6.27","22056.23","76.23","19.99","4228.1","2199.68","6.05","7.43","77.92","2312.79","33.87","3.06","51.52","7"
"http://opencontext.org/subjects/8149847C-C744-4853-E40A-CECA29362C7C","http://n2t.net/ark:/28722/k2ft8jw5n","UNE 345","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Northern Mariana Islands","Conception","","http://opencontext.org/subjects/C488564F-14FA-4869-7BF7-CF70BABB3AEF","15.199386","141.811523","1638","1638","Pottery","2013-03-07T00:00:00Z","2017-02-11T06:31:48Z","ceramic","Peter Grave","Commonwealth of the Northern Mariana Islands Museum","A Ship","3","Linda Torres","1638","base","UNE 345","intact jar","B2493","3","285.98","2554.79","85.96","19.34","17763.58","29.57","4.33","14101.32","43.79","55.5","5135.87","798.21","22.77","13.27","45.18","6315.57","104.02","3.12","54.67","3"
"http://opencontext.org/subjects/1804C143-E01A-4DC8-AD9D-BD3F0998445B","http://n2t.net/ark:/28722/k2j67f74r","UNE 126","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T19:50:42Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","1.3","Eusebio Dizon","1600","broken margin","UNE 126","Jar, less base","5022","1.3","523.57","1156.48","171.57","8.08","15371.07","23.69","7.33","33505.16","187.62","15.78","2950.26","3206.89","4.73","9","89.96","2532.67","32.41","7.72","88.37","25.5"
"http://opencontext.org/subjects/5BF27F2D-62FF-4855-898E-D6B77C2C3373","http://n2t.net/ark:/28722/k28s4q115","UNE 131","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T02:29:57Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","3","Eusebio Dizon","1600","base","UNE 131","intact jar","3395","3","190.45","1590.77","61.12","34.05","17471.96","36.15","1.44","7555.38","35.04","42.49","12058.78","553.4","28.46","10.23","41.48","4203.04","54.47","2.71","96.1","7"
"http://opencontext.org/subjects/A950BA8C-F68B-41DE-CF26-A56FC3ADC73C","http://n2t.net/ark:/28722/k2pz55z1g","UNE 107","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T20:05:23Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","4","Eusebio Dizon","1600","base","UNE 107","intact jar","483","4","372.06","2920.9","47.61","32.01","32511.6","34.58","2.23","9603.01","32.91","44.22","8775.09","1615.94","34.96","13.95","56.48","3889.06","84.56","3.33","72.93","4"
"http://opencontext.org/subjects/513B00A6-A91A-4928-8B69-9C38D13518BF","http://n2t.net/ark:/28722/k2qb9v85b","UNE 106","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:13Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","2","Eusebio Dizon","1600","base","UNE 106","intact jar","2587","2","350.67","1473.72","77.83","18.13","29085.51","35.37","4.78","17879.67","37","38.12","3670.13","1829.95","18.2","14.17","49.31","5532.86","92.77","3.08","84.81","2.5"
"http://opencontext.org/subjects/4D4A8407-8E65-4E97-D20A-367636886CBB","http://n2t.net/ark:/28722/k2n877996","UNE 457","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T10:49:56Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","base","UNE 457","broken jar","G210-1","4","354.05","2926.49","80.32","25.02","38217.96","37.96","4.92","13092.26","52.94","40.44","2949.93","2305.92","37.59","18.96","50.82","6254","120.22","4.1","66.14","3"
"http://opencontext.org/subjects/A2AE4EDB-519F-4454-F7EA-B62917D53D5E","http://n2t.net/ark:/28722/k29z94p7g","UNE 427","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T08:24:25Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","2","University of Michigan","","base","UNE 427","intact jar","18018","2","416.79","2372.14","108.67","16.3","31475.29","33","6.54","22677.4","54.5","53.97","5151.18","2725.76","24.02","15.25","60.79","3984.51","93.26","3.38","119.29","2"
"http://opencontext.org/subjects/6E230D7E-0339-4D7F-C840-000DBDDED6EB","http://n2t.net/ark:/28722/k22j6876c","UNE 999","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Indian Ocean","Geunieerde Provinvien and Banda","","http://opencontext.org/subjects/185E0FAB-2553-41F1-F967-E3AD7FFB5F96","-10.37166","56.670227","1615","1615","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:31Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1615","rim, shoulder, lug","UNE 999","sherd","1039","3","264.86","1037.67","70.04","13.85","15245.89","37.75","4.52","13691.29","30.72","59.93","3919.44","1275.75","23.81","12.7","36.06","6201.08","96.5","2.57","72.81",""
"http://opencontext.org/subjects/4AA61091-8F03-4634-A126-1461C9ACB22B","http://n2t.net/ark:/28722/k2h70839p","UNE 971","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-10T07:20:38Z","ceramic","Peter Grave","Donor Unknown","A Ship","1.3","","1613","rim, neck, lug","UNE 971","sherd","5.12, P242","1.3","384.39","1270.17","80.35","1.23","10345.26","17.27","3.96","26766.1","40.94","15.1","1028.37","3777.83","7.26","6.95","39.3","2318.58","22.27","3.58","57.58",""
"http://opencontext.org/subjects/58FBAB47-6C65-46C6-7AC8-912F59368B83","http://n2t.net/ark:/28722/k2h130j98","UNE 1001","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Indian Ocean","Geunieerde Provinvien and Banda","","http://opencontext.org/subjects/185E0FAB-2553-41F1-F967-E3AD7FFB5F96","-10.37166","56.670227","1615","1615","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:31:53Z","ceramic","Peter Grave","Donor Unknown","A Ship","1.3","","1615","body","UNE 1001","sherd","1041","1.3","494.75","1542.21","109.16","5.53","14114.59","25.65","5.44","37311.88","53.67","23.39","1509.34","5694.49","6.77","10.82","49.65","3476.03","33.76","5.14","87.11",""
"http://opencontext.org/subjects/85687B77-3A93-4182-8783-E0AABF59C4F9","http://n2t.net/ark:/28722/k2fn10w1q","UNE 954","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:46Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","4","Eusebio Dizon","1600","body","UNE 954","sherd","none","4","357.65","3173.99","83.86","28.5","30905.88","41.37","5.6","8500.06","26.94","39.67","6189.64","1812.41","35.14","14.41","43.38","4873.78","79.06","3.07","64.2",""
"http://opencontext.org/subjects/37129458-9FA4-4BB0-9472-AD1A1A7025ED","http://n2t.net/ark:/28722/k29w0928v","UNE 956","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-14T02:06:58Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","2","Eusebio Dizon","1600","body","UNE 956","sherd","none","2","263.63","3715.21","81.24","15.19","24358.06","37.34","6.54","15050.89","36.07","30.7","5070.87","1953.74","19.14","11.21","64.61","4351.11","68.18","2.65","90.79",""
"http://opencontext.org/subjects/9FD603B2-2563-4128-2120-A2208E1332CB","http://n2t.net/ark:/28722/k2fb51x9v","UNE 955","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T22:58:09Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","4","Eusebio Dizon","1600","body","UNE 955","sherd","none","4","353.76","3507.77","72.38","26.34","30883.27","40.26","5.85","8469.52","25.88","38.07","6034.25","1753.88","35.48","14.31","46.88","4814.49","78.27","3.02","61.98",""
"http://opencontext.org/subjects/EF1EB17F-4BCA-40CD-38C8-040EF229957B","http://n2t.net/ark:/28722/k22f7jv25","UNE 960","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:10Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","1","Eusebio Dizon","1600","body","UNE 960","sherd","none","1","349.71","1113.62","116.84","9.38","13191.68","34.63","7.75","17417.64","49.48","20.17","8802.64","1375.31","10.9","10.62","36.18","4272.67","39.93","3.25","78.4",""
"http://opencontext.org/subjects/CB75892D-A5F2-4773-721B-4F464B8114CB","http://n2t.net/ark:/28722/k26688n69","UNE 958","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T21:17:08Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","1","Eusebio Dizon","1600","body","UNE 958","sherd","none","1","344.95","1066.05","114.34","7.59","12618.37","34.68","8.22","17161.42","48.14","18.78","8107.79","1357.59","11.36","10.49","35.45","4086.6","40.49","3.22","75.73",""
"http://opencontext.org/subjects/57BBF31D-F154-4E49-5C79-427FFFA975C8","http://n2t.net/ark:/28722/k2k35rr2r","UNE 953","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-10T23:54:37Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","2","Eusebio Dizon","1600","body","UNE 953","sherd","none","2","267.52","1656.31","74.47","12.84","27485.51","35.69","7","14784.37","36.82","30.65","3612.9","1955.67","13.87","11.1","45.9","4086.16","68.34","2.91","90.72",""
"http://opencontext.org/subjects/1E5EB363-1876-4C68-6245-0C26A8AA4EE9","http://n2t.net/ark:/28722/k25t3mb10","UNE 959","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T22:03:12Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","1","Eusebio Dizon","1600","body","UNE 959","sherd","none","1","299.59","1071.84","99.03","8.4","14509.37","36.18","7.43","14934.36","42.45","19","7546.52","1132.83","11.63","10.68","31.84","4346.04","40.7","3.07","69.62",""
"http://opencontext.org/subjects/E5B3E99C-B797-4853-BB4B-01C14B925C2C","http://n2t.net/ark:/28722/k2dv1cr8m","UNE 1008","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Indian Ocean","Geunieerde Provinvien and Banda","","http://opencontext.org/subjects/185E0FAB-2553-41F1-F967-E3AD7FFB5F96","-10.37166","56.670227","1615","1615","Pottery","2013-03-07T00:00:00Z","2017-02-09T21:24:14Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1615","body","UNE 1008","sherd","1048","3","320.02","3449.99","88.49","15.98","16333.02","41.5","5.44","14775.57","41.88","62.34","5451.61","905.24","30.06","13.58","72.99","7031.06","116.19","3.14","78.57",""
"http://opencontext.org/subjects/3FF84362-7EB8-4318-7711-7C10EE3EF7DA","http://n2t.net/ark:/28722/k2pk0cc81","UNE 966","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-09T03:53:34Z","ceramic","Peter Grave","Donor Unknown","A Ship","1.3","","1613","body","UNE 966","sherd","2nd type from 965","1.3","509.53","1783.34","110.03","4.65","19631.09","25.68","4.39","39648.97","55.8","21.81","3327.94","6403.68","7.41","10.23","54.85","3260.61","31.37","5.54","98.74",""
"http://opencontext.org/subjects/B10101F2-802B-4FD0-5977-619E092ECEAC","http://n2t.net/ark:/28722/k2n00zx3n","UNE 969","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-11T21:42:12Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1613","body","UNE 969","sherd","Type N6 1977, P224","3","327.66","1794.34","77.2","17.57","14916.85","39.23","5.04","16171.12","37.34","53.18","3938.63","817.07","25.1","13.99","43.13","6597.94","117.71","2.92","57.93",""
"http://opencontext.org/subjects/4837E718-7904-4D16-BD35-3F5906D3B5A7","http://n2t.net/ark:/28722/k27940x9v","UNE 951","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Santa Cruz junk","","http://opencontext.org/subjects/2B81B7B7-B1E2-4C7D-15CF-904B765F3C11","16.488765","119.893799","1500","1500","Pottery","2013-03-07T00:00:00Z","2017-02-11T06:30:43Z","ceramic","Peter Grave","World Wide First, Paris","A Ship","4","Frank Goddio","c. 1500","body","UNE 951","sherd","none","4","348.92","4334.55","72.76","24.38","24375.58","42.36","6.61","11743.49","26.01","43.75","3608.47","2092.03","34.4","15.56","59.58","5065.52","90.19","3.32","63.61",""
"http://opencontext.org/subjects/D3111630-5240-4691-8FB9-14F545E16BE8","http://n2t.net/ark:/28722/k2542pm0n","UNE 950","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Santa Cruz junk","","http://opencontext.org/subjects/2B81B7B7-B1E2-4C7D-15CF-904B765F3C11","16.488765","119.893799","1500","1500","Pottery","2013-03-07T00:00:00Z","2017-02-09T14:48:53Z","ceramic","Peter Grave","World Wide First, Paris","A Ship","4","Frank Goddio","c. 1500","body","UNE 950","sherd","none","4","392.05","3653.77","71.09","13.05","26297.77","39.36","5.79","10781.18","25.18","30.01","2861.14","1471.43","30.2","13.18","49.64","4680.45","79.34","3.05","57.74",""
"http://opencontext.org/subjects/4EEDAA67-7ECB-4A2B-89B2-A2BBD938066B","http://n2t.net/ark:/28722/k2zs2kh17","UNE 984","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Indian Ocean","Geunieerde Provinvien and Banda","","http://opencontext.org/subjects/185E0FAB-2553-41F1-F967-E3AD7FFB5F96","-10.37166","56.670227","1615","1615","Pottery","2013-03-07T00:00:00Z","2017-02-09T21:12:58Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1615","body","UNE 984","sherd","1024","3","232.8","1456.07","67.92","15.46","10393.33","35.92","4.68","11867","29.24","50.81","7446.91","1066.66","23.83","11.09","33.32","5697.71","90.02","2.4","71.1",""
"http://opencontext.org/subjects/BF8BA827-3089-436E-66A5-8953ED46E19B","http://n2t.net/ark:/28722/k2416t317","UNE 978","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-13T22:59:43Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1613","body, base","UNE 978","sherd","none","3","297.85","1152.48","116.96","12.35","17715.34","40.3","5.86","16299.91","52.73","57.68","3121.97","1181.28","18.42","14.45","40.29","6693.52","89.81","4.23","66.74",""
"http://opencontext.org/subjects/D5962EF0-02AE-4B95-E804-952643922C05","http://n2t.net/ark:/28722/k21v5gr3j","UNE 976","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-11T17:15:32Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1613","shoulder","UNE 976","sherd","P243","3","394.11","2879.95","94.4","13.52","14078.5","37.07","5.12","20319.16","46.77","57.95","4254.08","1346.55","19.33","13.94","52.8","5963.8","91.71","2.93","48.99",""
"http://opencontext.org/subjects/AB14B4AF-CE50-4E9D-BEF7-3BFA90BED1C6","http://n2t.net/ark:/28722/k2tx35932","UNE 167","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","San Diego","","http://opencontext.org/subjects/2D733C71-AABC-4ED8-4ADB-9C1E18217D86","13.539201","121.168213","1600","1600","Pottery","2013-03-07T00:00:00Z","2017-02-10T11:43:27Z","ceramic","Peter Grave","National Museum of the Philippines","A Ship","3","Eusebio Dizon","1600","lower margin","UNE 167","sherd shoulder","none","3","348.64","3987.44","83.48","21.26","18094.46","29.64","6.1","16497.98","46.92","67.76","4801.79","1223.18","28.5","12.23","55.88","5973.69","90.78","3.23","89.93","12"
